1316	Väderstad	Mjölby	0586	1	98	595	606		98	583	593		0	-12				
1318	Västerlösa	Linköping	0580		45	214	476		45	206	458		0	-8				
1320	Västra Husby	Söderköping	0582		39	518	1 323		39	486	1 241		0	-32				
1324	Åby	Norrköping	0581	1	328	4 805	1 464		332	4 980	1 502		3	175				
1326	Åselstad	Norrköping	0581		50	430	856		50	475	946		0	45				
1328	Åtvidaberg	Åtvidaberg	0561		542	6 947	1 282		542	6 859	1 265		0	-88				
1330	Öbonäs	Norrköping	0581	1	22	252	1 145		22	457	2 057		0	205				
1332	Ödeshög	Ödeshög	0509	1	241	2 651	1 100		241	2 572	1 067		0	-79				
1336	Österbymo	Ydre	0512	1	126	873	695		126	834	664		0	-39				
1340	Österstad	Motala	0583		36	334	938		36	318	893		0	-16				
1344	Östra Husby	Norrköping	0581		81	774	951		83	792	955		2	18				
1348	Östra Ryd	Söderköping	0582		76	455	596		76	457	599		0	2				
1400	Anderstorp	Gislaved	0662		558	4 987	894		561	4 965	884		4	-22
1404	Aneby	Aneby	0604		337	3 374	1 002		337	3 367	1 000		0	-7				
1408	Anneberg	Nässjö	0682		98	874	893		98	833	851		0	-41				
1412	Bankeryd 10)	Jönköping	0680		415	6 498	1 566		539	8 107	1 503		124	1 609				
1416	Barnarp 11)	Jönköping	0680		66	724	1 095				 							
1420	Björköby	Vetlanda	0685		67	312	463		67	273	405		0	-39				
1424	Bodafors	Nässjö	0682		254	1 982	780		254	1 886	743		0	-96				
1428	Bor	Värnamo	0683		156	1 333	853		157	1 256	798		1	-77				
1432	Bottnaryd	Jönköping	0680		83	723	868		83	713	856		0	-10				
1436	Bredaryd	Värnamo	0683		199	1 440	724		199	1 466	737		0	26				
1440	Broaryd	Gislaved	0662		67	277	415		69	271	392		2	-6				
1444	Bruzaholm	Eksjö	0686		64	274	429		64	250	392		0	-24				
1452	Burseryd	Gislaved	0662		155	859	554		156	854	548		1	-5				
1456	Ekenässjön	Vetlanda	0685	1	222	1 551	698		222	1 517	683		0	-34				
1460	Eksjö	Eksjö	0686	1	832	9 678	1 163		834	9 701	1 163		2	23				
5228	Fagerhult	Habo	0643		75	317	422		76	316	414		1	-1				
1464	Flisby	Nässjö	0682		75	215	287		75	201	269		0	-14				
1468	Forserum	Nässjö	0682		193	1 982	1 025		195	2 039	1 044		2	57				
1472	Forsheda	Värnamo	0683		149	1 486	1 001		149	1 459	982		0	-27				
1476	Fredriksdal	Nässjö	0682		47	318	683		47	310	666		0	-8				
1480	Frinnaryd	Aneby	0604		51	225	442		51	204	401		0	-21				
5252	Furusjö	Habo	0643		49	344	703		49	325	664		0	-19				
1484	Gislaved	Gislaved	0662		647	10 091	1 560		648	10 037	1 548		2	-54				
1488	Gnosjö	Gnosjö	0617	1	485	4 364	900		489	4 326	885		4	-38				
1492	Grimstorp	Nässjö	0682		45	385	864		45	344	772		0	-41				
1496	Gripenberg	Tranås	0687		54	282	526		54	292	545		0	10				
1500	Gränna	Jönköping	0680		152	2 578	1 693		152	2 553	1 677		0	-25				
5284	Habo	Habo	0643		424	6 244	1 471		454	6 883	1 515		30	639				
1504	Hestra	Gislaved	0662	1	180	1 326	736		187	1 306	698		7	-20				
1508	Hillerstorp	Gnosjö	0617		196	1 806	919		198	1 766	893		1	-40				
1512	Hjältevad	Eksjö	0686		99	345	347		103	335	324		4	-10				
1516	Hok	Vaggeryd	0665	1	86	643	747		86	637	740		0	-6				
1520	Holsbybrunn	Vetlanda	0685		110	780	706		110	729	660		0	-51				
1524	Horda	Värnamo	0683		69	364	530		69	377	549		0	13				
1528	Hult	Eksjö	0686		52	473	916		52	455	881		0	-18				
1532	Hånger	Värnamo	0683		36	305	857		36	301	846		0	-4				
1540	Ingatorp	Eksjö	0686		97	501	519		97	453	469		0	-48				
1544	Jönköping 	Jönköping	0680		4 416	84 423	1 912		4 482	89 396	1 995		67	4 973				
1548	Kaxholmen	Jönköping	0680		87	1 402	1 604		87	1 458	1 668		0	56				
1552	Klevshult	Vaggeryd	0665		56	271	480		56	264	468		0	-7				
1752	Korsberga	Vetlanda	0685		119	731	615		119	694	584		0	-37				
1556	Kulltorp	Gnosjö	0617		73	327	449		75	334	447		2	7				
1560	Kvillsfors 28)	Vetlanda	0685	1	95	562	593		95	500	528		0	-62				
1564	Kärda	Värnamo	0683		37	309	827		37	320	857		0	11				
1568	Landsbro	Vetlanda	0685		185	1 454	784		185	1 426	769		0	-28				
1572	Lanna	Värnamo	0683		83	349	422		83	329	396		0	-20				
1576	Lekeryd	Jönköping	0680		68	763	1 129		70	817	1 168		2	54				
1584	Malmbäck	Nässjö	0682		146	1 016	697		146	1 031	708		0	15				
1588	Mariannelund	Eksjö	0686		219	1 554	709		219	1 468	669		0	-86				
1592	Marieholm	Gnosjö	0617		41	218	536				 							
5380	Mullsjö	Mullsjö	0642	1	500	5 510	1 101		505	5 452	1 079		5	-58				
1600	Myresjö	Vetlanda	0685		91	644	711		91	646	713		0	2				
1604	Nissafors	Gnosjö	0617		62	313	503		62	285	458		0	-28				
1606	Nye	Vetlanda	0685		45	203	449				 							
1608	Nässjö	Nässjö	0682		1 135	16 463	1 450		1 144	16 678	1 458		9	215				
1612	Odensjö 12)	Jönköping	0680		109	1 714	1 572		182	2 495	1 370		73	781				
1620	Pauliström	Vetlanda	0685		62	257	412		62	221	355		0	-36				
1624	Reftele	Gislaved	0662		160	1 304	816		160	1 282	802		0	-22				
1632	Rydaholm	Värnamo	0683		149	1 554	1 043		149	1 474	989		0	-80				
1636	Rörvik	Sävsjö	0684		93	555	600		93	523	565		0	-32				
5408	Sandhem	Mullsjö	0642		132	706	533		132	702	530		0	-4				
1644	Sjunnen	Vetlanda	0685		47	417	896		47	422	903		0	5				
1648	Skede	Vetlanda	0685		59	345	588		59	304	518		0	-41				
1652	Skeppshult	Gislaved	0662		84	389	461		85	365	427		1	-24				
1656	Skillingaryd	Vaggeryd	0665	1	375	3 808	1 015		378	3 889	1 029		3	81				
1660	Skärstad	Jönköping	0680	1	23	309	1 330		23	341	1 466		0	32				
1664	Smålandsstenar	Gislaved	0662		452	4 553	1 008		465	4 530	974		13	-23				
1668	Solberga	Nässjö	0682		67	419	623		67	374	556		0	-45				
1672	Sommen	Tranås	0687		129	789	611		129	772	598		0	-17				
1676	Stensjön	Nässjö	0682		55	208	382		55	224	407		1	16				
1680	Stockaryd	Sävsjö	0684		165	1 003	609		165	958	582		0	-45				
1684	Sundhultsbrunn	Aneby	0604		40	314	784		40	311	776		0	-3				
1688	Sävsjö	Sävsjö	0684		438	5 068	1 156		439	5 122	1 166		1	54				
1692	Taberg	Jönköping	0680		333	4 223	1 269		349	4 392	1 257		17	169				
1696	Tenhult	Jönköping	0680	1	239	2 916	1 219		241	2 977	1 235		2	61				
1700	Tranås	Tranås	0687	1	1 050	14 017	1 335		1 056	14 197	1 345		6	180				
1704	Trånghalla 13)	Jönköping	0680		108	1 251	1 160				 							
1708	Tunnerstad	Jönköping	0680		102	314	309		102	295	290		0	-19				
1714	Törestorp	Gnosjö	0617	1	58	233	405		58	203	348		1	-30				
1720	Vaggeryd	Vaggeryd	0665	1	473	4 688	990		480	4 920	1 026		6	232				
1724	Vetlanda	Vetlanda	0685	1	1 000	12 695	1 270		1 017	13 050	1 283		17	355				
1728	Vrigstad	Sävsjö	0684		195	1 432	733		197	1 421	720		2	-11				
1732	Värnamo	Värnamo	0683	1	1 210	18 469	1 526		1 217	18 696	1 536		7	227				
1738	Åsenhöga	Gnosjö	0617		37	200	537		37	210	564		0	10				
1740	Äng	Nässjö	0682		44	301	684		44	277	630		0	-24				
1742	Öggestorp	Jönköping	0680		30	227	750		31	212	688		1	-15				
1448	Ölmstad	Jönköping	0680		43	308	715		43	296	687		0	-12				
1748	Örserum	Jönköping	0680		45	308	688		45	322	713		0	14				
1802	Agunnaryd	Ljungby	0781		40	215	532		40	220	544		0	5
1804	Alstermo	Uppvidinge	0760	1	156	859	550		156	829	531		0	-30				
1808	Alvesta	Alvesta	0764		605	7 647	1 265		610	8 017	1 314		6	370				
1812	Angelstad	Ljungby	0781		48	276	578		48	271	562		0	-5				
1818	Björnö	Växjö	0780		16	240	1 462		16	215	1 309		0	-25				
1820	Braås	Växjö	0780		171	1 567	917		171	1 547	905		0	-20				
1828	Delary	Älmhult	0765		57	218	384		57	222	391		0	4				
1832	Diö	Älmhult	0765		156	891	570		157	910	581		0	19				
1840	Eneryda	Älmhult	0765	1	72	355	492		73	338	466		0	-17				
1844	Fridafors	Tingsryd	0763		83	296	358		83	221	268		0	-75				
1852	Furuby	Växjö	0780		60	384	644		60	372	621		0	-12				
1856	Gemla	Växjö	0780		239	1 312	550		241	1 342	556		3	30				
1860	Grimslöv	Alvesta	0764		71	638	899		71	593	833		0	-45				
1872	Hjortsberga	Alvesta	0764		63	229	363		63	245	389		0	16				
1876	Hovmantorp	Lessebo	0761		252	3 001	1 191		256	2 991	1 170		4	-10				
1884	Ingelstad	Växjö	0780	1	209	1 655	790		211	1 674	794		1	19				
1892	Konga	Tingsryd	0763		106	508	479		106	476	448		0	-32				
1896	Kosta	Lessebo	0761		161	941	584		162	884	547		1	-57				
1900	Kånna	Ljungby	0781		43	365	858		43	352	823		0	-13				
1904	Lagan	Ljungby	0781		263	1 751	666		273	1 744	639		10	-7				
1908	Lammhult	Växjö	0780		220	1 503	685		225	1 459	647		6	-44				
1912	Lenhovda	Uppvidinge	0760		221	1 714	777		233	1 744	749		12	30				
1916	Lessebo	Lessebo	0761	1	339	2 623	774		340	2 737	805		1	114				
1920	Liatorp	Älmhult	0765		85	560	660		85	555	651		0	-5				
1924	Lidhult	Ljungby	0781		109	635	581		109	611	559		0	-24				
1932	Linneryd	Tingsryd	0763	1	120	541	451		120	488	406		0	-53				
1936	Ljungby	Ljungby	0781	1	1 156	14 833	1 283		1 193	15 205	1 274		37	372				
1940	Markaryd	Markaryd	0767	1	475	3 826	805		490	3 966	809		15	140				
1944	Moheda	Alvesta	0764		224	1 852	826		226	1 824	808		2	-28				
1948	Norrhult-Klavreström 28)	Uppvidinge	0760		280	1 269	453		280	1 215	434		0	-54				
1952	Nöbbele	Växjö	0780		56	242	432		56	257	459		0	15				
1956	Rottne	Växjö	0780		188	2 224	1 184		188	2 354	1 254		0	130				
1960	Ryd	Tingsryd	0763	1	203	1 446	712		206	1 415	686		3	-31				
1964	Ryssby	Ljungby	0781		105	689	654		110	707	645		4	18				
1968	Rävemåla	Tingsryd	0763		61	323	527		61	294	480		0	-29				
1976	Skruv	Lessebo	0761		125	516	414		125	490	393		0	-26				
1980	Strömsnäsbruk	Markaryd	0767		325	2 006	618		333	2 066	621		8	60				
1988	Timsfors	Markaryd	0767	1	102	609	599		102	637	627		0	28				
1992	Tingsryd	Tingsryd	0763	1	341	3 023	885		354	3 037	857		13	14				
1996	Torpsbruk	Alvesta	0764		65	354	541		65	334	511		0	-20				
2000	Traryd	Markaryd	0767		158	687	435		158	660	418		0	-27				
2002	Tävelsås	Växjö	0780		33	219	655		35	225	639		2	6				
2004	Urshult	Tingsryd	0763	1	146	813	556		146	794	543		0	-19				
2012	Vislanda	Alvesta	0764		222	1 773	800		224	1 769	790		2	-4				
2016	Vittaryd	Ljungby	0781		71	306	432		71	318	448		0	12				
2020	Väckelsång	Tingsryd	0763		123	979	794		123	905	734		0	-74				
2024	Växjö	Växjö	0780		2 916	55 600	1 907		3 028	60 887	2 011		112	5 287				
2028	Åby	Växjö	0780		73	451	620		73	456	627		0	5				
2032	Åryd	Växjö	0780		79	674	850		81	684	845		2	10				
2036	Åseda	Uppvidinge	0760		263	2 430	924		264	2 430	922		1	0				
2040	Älghult	Uppvidinge	0760	1	94	481	514		94	446	477		0	-35				
2048	Älmhult	Älmhult	0765		842	8 518	1 012		878	8 955	1 020		37	437				
2092	Algutsrum	Mörbylånga	0840	1	51	499	985		57	532	929		7	33
2096	Almvik	Västervik	0883		21	202	959				 							
2100	Alsterbro	Nybro	0881		88	462	525		88	422	480		0	-40				
2104	Ankarsrum	Västervik	0883		166	1 337	806		166	1 254	756							
2106	Arontorp	Mörbylånga	0840		37	231	624		37	233	629		0	2				
2108	Berga	Högsby	0821		154	785	509		154	724	470		0	-61				
2112	Bergkvara	Torsås	0834		152	974	642		152	940	618		0	-34				
2114	Björkviken	Borgholm	0885		11	243	2 217		11	208	1 898		0	-35				
2120	Blomstermåla	Mönsterås	0861		253	1 562	617		253	1 527	603		0	-35				
2124	Bockara	Oskarshamn	0882		80	351	439		80	316	395		0	-35				
2128	Boda glasbruk	Emmaboda	0862		44	201	455				 							
2130	Boholmarna	Kalmar	0880		46	272	587		47	297	635		0	25				
2132	Borgholm	Borgholm	0885		255	3 093	1 212		256	3 071	1 201		1	-22				
2144	Bäckebo	Nybro	0881		84	241	286		84	219	260		0	-22				
2152	Degerhamn	Mörbylånga	0840		103	372	360		103	331	321		0	-41				
2422	Drag 2)	Kalmar	0880						62	274	440							
2154	Dunö	Kalmar	0880		50	384	766		50	384	763							
2156	Edsbruk	Västervik	0883		72	311	434		72	300	419		0	-11				
2160	Emmaboda	Emmaboda	0862		591	4 968	840		591	4 824	816		0	-144				
2164	Emsfors 28)	Oskarshamn	0882		61	353	576		61	332	542		0	-21				
2168	Eriksmåla	Emmaboda	0862		94	238	254		94	231	246		0	-7				
2172	Fagerhult	Högsby	0821		77	235	304		77	229	296		0	-6				
2176	Figeholm	Oskarshamn	0882	1	85	804	942		85	743	870		0	-61				
2184	Flerohopp	Nybro	0881		52	209	402				 							
2188	Fliseryd	Mönsterås	0861		134	710	530		134	677	506		0	-33				
2192	Flygsfors	Nybro	0881	1	68	255	373		68	226	331		0	-29				
2196	Frödinge	Vimmerby	0884	1	85	364	429		85	383	451		0	19				
2200	Fågelfors	Högsby	0821		117	465	396		117	424	361		0	-41				
2204	Fårbo	Oskarshamn	0882		81	520	643		84	517	617		3	-3				
2208	Färjestaden	Mörbylånga	0840		448	4 636	1 034		464	5 018	1 082		16	382				
2212	Gamleby	Västervik	0883	1	318	2 805	882		318	2 775	873		0	-30				
2232	Gullringen	Vimmerby	0884		144	560	388		144	541	375		0	-19				
2236	Gunnebo	Västervik	0883		149	989	665		149	938	631		0	-51				
2240	Gårdby	Mörbylånga	0840		61	262	427		61	257	419		0	-5				
2244	Hagby	Kalmar	0880	1	194	651	336		194	689	355		0	38				
2248	Halltorp	Kalmar	0880		62	292	470		62	266	428		0	-26				
2256	Hjorted	Västervik	0883		60	338	563		60	324	540		0	-14				
2260	Hultsfred	Hultsfred	0860	1	592	5 305	895		609	5 143	844		17	-162				
2264	Högsby	Högsby	0821		265	1 965	742		265	1 881	711		0	-84				
2272	Johansfors	Emmaboda	0862	1	114	458	403		114	409	360		0	-49				
2276	Järnforsen	Hultsfred	0860		132	539	408		135	489	363		3	-50				
2280	Kalmar	Kalmar	0880		1 872	35 170	1 879		1 950	36 392	1 866		78	1 222				
2284	Kastlösa	Mörbylånga	0840		91	208	229		91	201	222		0	-7				
2288	Kristdala	Oskarshamn	0882	1	140	994	708		140	945	673		0	-49				
2292	Kristvallabrunn	Nybro	0881		60	262	436		60	246	409		0	-16				
2296	Köpingsvik	Borgholm	0885	1	110	611	553		118	599	507		8	-12				
2300	Lindsdal	Kalmar	0880		359	5 520	1 538		359	5 510	1 534		0	-10				
2304	Ljungbyholm	Kalmar	0880		168	1 461	870		172	1 604	933		4	143				
2308	Loftahammar	Västervik	0883		86	432	505		86	404	472		0	-28				
2312	Långasjö	Emmaboda	0862		75	340	453		75	348	464		0	8				
2316	Läckeby	Kalmar	0880		102	862	846		102	847	831		0	-15				
2324	Löttorp	Borgholm	0885		128	455	357		128	438	343		0	-17				
2328	Misterhult	Oskarshamn	0882						36	203	569							
2330	Mysingsö	Oskarshamn	0882	1	31	398	1 279		31	385	1 238		0	-13				
2332	Målerås	Nybro	0881		83	228	275		83	211	254		0	-17				
2336	Målilla	Hultsfred	0860		326	1 605	493		326	1 524	468		0	-81				
2340	Mönsterås	Mönsterås	0861	1	399	4 756	1 192		410	4 731	1 154		11	-25				
2344	Mörbylånga	Mörbylånga	0840		244	1 784	730		244	1 780	729		0	-4				
2348	Mörlunda	Hultsfred	0860		219	956	436		219	838	382		0	-118				
2352	Nybro	Nybro	0881	1	1 078	12 600	1 169		1 093	12 810	1 172		15	210				
2356	Orrefors	Nybro	0881	1	123	696	566		123	719	584		0	23				
2360	Oskarshamn	Oskarshamn	0882		1 300	17 143	1 319		1 310	17 258	1 317		10	115				
2364	Piperskärr	Västervik	0883		54	462	851		63	551	869		9	89				
2368	Påryd	Kalmar	0880		115	657	570		115	651	565		0	-6				
2372	Påskallavik	Oskarshamn	0882		112	1 077	958		112	1 083	964		0	6				
2376	Rinkabyholm	Kalmar	0880	1	121	1 559	1 292		121	1 607	1 332		0	48				
2380	Rockneby	Kalmar	0880		163	880	541		163	869	532		1	-11				
2384	Rosenfors	Hultsfred	0860		71	308	435		71	281	397		0	-27				
2388	Ruda	Högsby	0821		120	608	507		120	613	512		0	5				
2266	Rälla	Borgholm	0885		80	440	552		80	407	511		0	-33				
2394	Saltvik	Oskarshamn	0882		25	285	1 124		26	352	1 347		1	67				
2400	Silverdalen	Hultsfred	0860		139	791	569		139	725	522		0	-66				
2404	Skogsby	Mörbylånga	0840		74	528	717		79	569	725		5	41				
2408	Smedby	Kalmar	0880		206	3 530	1 714		206	3 487	1 693		0	-43				
2412	Storebro	Vimmerby	0884		142	977	689		142	972	686		0	-5				
2416	Söderåkra	Torsås	0834		135	963	712		135	912	675		0	-51				
2420	Södra Vi	Vimmerby	0884	1	156	1 197	766		156	1 182	756		0	-15				
2424	Timmernabben	Mönsterås	0861		149	1 341	902		149	1 276	858		0	-65				
2428	Torsås	Torsås	0834	1	248	1 829	738		248	1 848	746		0	19				
2432	Totebo	Västervik	0883		50	256	512		50	239	478		0	-17				
2436	Trekanten	Kalmar	0880		191	1 268	663		194	1 422	733		3	154				
2440	Tuna	Vimmerby	0884	1	29	249	873		29	227	793		0	-22				
2444	Tvärskog	Kalmar	0880		65	409	632		67	404	607		2	-5				
2452	Vassmolösa	Kalmar	0880	1	136	544	399		136	535	392		0	-9				
2456	Vena	Hultsfred	0860		79	380	480		79	367	464		0	-13				
2458	Vickleby	Mörbylånga	0840	1	73	310	427		73	320	441		0	10				
2460	Vimmerby	Vimmerby	0884	1	684	7 827	1 144		756	7 934	1 050		72	107				
2464	Virserum	Hultsfred	0860		259	1 847	712		262	1 742	665		3	-105				
2468	Vissefjärda	Emmaboda	0862		115	673	587		115	670	584		0	-3				
2472	Västervik	Västervik	0883	1	1 281	20 694	1 615		1 292	21 140	1 637		10	446				
2480	Ålem	Mönsterås	0861		115	797	695		115	803	696		1	6				
2484	Örsjö	Nybro	0881		73	373	511		73	369	506		0	-4				
2488	Överum	Västervik	0883		192	1 270	662		192	1 203	627		0	-67				
2500	Burgsvik	Gotland	0980		90	347	385		94	338	361		3	-9
2504	Fårösund	Gotland	0980	1	277	862	311		289	816	282		12	-46				
2508	Havdhem	Gotland	0980	1	90	318	353		90	298	331		0	-20				
2512	Hemse	Gotland	0980		209	1 836	880		211	1 715	814		2	-121				
2520	Klintehamn	Gotland	0980		212	1 407	664		212	1 363	643		0	-44				
2524	Ljugarn 14)	Gotland	0980		155	275	178		156	238	153		1	-37				
2528	Lärbro	Gotland	0980		117	521	446		117	484	415		0	-37				
2506	Norra Visby 2)	Gotland	0980						88	453	514							
2530	När	Gotland	0980		75	209	280				 							
2534	Roma	Gotland	0980		89	253	283		89	261	292		0	8				
2532	Romakloster	Gotland	0980		123	905	733		126	913	727		2	8				
2536	Slite	Gotland	0980		250	1 598	638		251	1 483	592		0	-115				
2540	Stånga	Gotland	0980		105	342	326		105	317	303		0	-25				
2542	Tingstäde	Gotland	0980		116	278	240		116	265	229		0	-13				
2548	Vibble	Gotland	0980		118	1 135	960		125	1 286	1 028		7	151				
2552	Visby	Gotland	0980		1 201	22 236	1 851		1 244	22 593	1 816		43	357				
2556	Väskinde	Gotland	0980		34	275	812		40	337	846		6	62				
2560	Västerhejde	Gotland	0980		53	302	569		53	313	590		0	11				
2600	Backaryd	Ronneby	1081		67	399	596		67	365	545		0	-34
2604	Bräkne-Hoby	Ronneby	1081		207	1 769	853		207	1 689	815		0	-80				
2606	Brömsebro	Karlskrona	1080		66	213	324				 							
2616	Eringsboda	Ronneby	1081		65	340	522		65	299	459		0	-41				
2620	Fridlevstad	Karlskrona	1080	1	93	697	748		93	713	765		0	16				
2624	Fågelmara	Karlskrona	1080		71	398	558		71	374	524		0	-24				
2628	Gränum	Olofström	1060		37	211	576		37	223	609		0	12				
2630	Gängletorp	Karlskrona	1080		47	276	588		65	369	569		18	93				
2632	Hallabro	Ronneby	1081		49	252	516		49	254	520		0	2				
2640	Hasslö	Karlskrona	1080		303	1 643	542		303	1 628	537		0	-15				
2644	Holmsjö	Karlskrona	1080		108	347	320		108	334	308		0	-13				
2648	Hällaryd	Karlshamn	1082		70	553	788		70	546	778		0	-7				
2652	Hällevik	Sölvesborg	1083		85	776	917		87	813	940		2	37				
2656	Hörvik	Sölvesborg	1083		87	776	893		89	784	879		2	8				
2660	Johannishus	Ronneby	1081		96	773	806		96	748	780		0	-25				
2664	Jämjö	Karlskrona	1080		252	2 596	1 030		252	2 578	1 022		0	-18				
2668	Jämshög	Olofström	1060		162	1 543	950		162	1 494	920		0	-49				
2672	Kallinge	Ronneby	1081		485	4 767	982		485	4 561	940		0	-206				
2676	Karlshamn	Karlshamn	1082		1 337	18 768	1 404		1 348	19 075	1 415		11	307				
2680	Karlskrona	Karlskrona	1080	1	2 128	32 606	1 532		2 172	35 212	1 621		44	2 606				
2684	Kyrkhult	Olofström	1060		117	999	855		117	937	801		0	-62				
2686	Kättilsmåla	Karlskrona	1080		36	238	653		36	253	694		0	15				
2688	Listerby	Ronneby	1081		104	672	645		132	883	671		27	211				
2692	Lörby	Sölvesborg	1083		74	243	329		74	264	358		0	21				
2696	Mjällby	Sölvesborg	1083		167	1 272	764		167	1 254	753		0	-18				
2700	Mörrum	Karlshamn	1082		344	3 655	1 062		344	3 695	1 074		0	40				
2704	Nogersund	Sölvesborg	1083		51	532	1 037		52	495	958		0	-37				
2708	Norje	Sölvesborg	1083		98	674	685		99	657	665		0	-17				
2712	Nättraby	Karlskrona	1080		275	3 053	1 109		277	3 109	1 123		1	56				
2716	Nävragöl	Karlskrona	1080		32	229	713		32	210	654		0	-19				
2720	Olofström	Olofström	1060	1	702	7 382	1 051		704	7 327	1 040		2	-55				
2724	Pukavik 28)	Sölvesborg	1083		61	283	466		61	279	459		0	-4				
2728	Ramdala	Karlskrona	1080						42	217	518							
2732	Ronneby	Ronneby	1081	1	765	11 767	1 537		775	12 029	1 552		10	262				
2734	Ronnebyhamn	Ronneby	1081		122	464	380		130	537	413		8	73				
2736	Rödeby	Karlskrona	1080		329	3 356	1 019		333	3 402	1 023		3	46				
2742	Sjuhalla 	Karlskrona	1080						46	204	448							
2738	Skavkulla och Skillingenäs	Karlskrona	1080		77	380	491		89	621	696		12	241				
2744	Spjutsbygd	Karlskrona	1080		51	422	828		52	383	742		1	-39				
2740	Sturkö	Karlskrona	1080		578	1 293	224		578	1 264	219		0	-29				
2748	Svängsta	Karlshamn	1082		226	1 742	772		226	1 682	746		0	-60				
2752	Sölvesborg 15)	Sölvesborg	1083	1	577	7 883	1 367		610	8 401	1 378		33	518				
2754	Torarp	Karlshamn	1082		79	273	344		79	263	332		0	-10				
2760	Torhamn	Karlskrona	1080		102	473	463		102	423	414		0	-50				
2764	Tving	Karlskrona	1080		102	477	467		102	459	449		0	-18				
2768	Valjeviken 16)	Sölvesborg	1083		12	211	1 810				 							
2772	Vilshult	Olofström	1060		83	357	432		83	314	380		0	-43				
2774	Ysane	Sölvesborg	1083		56	212	382				 							
2776	Åryd	Karlshamn	1082		67	362	539		67	336	500		0	-26				
3300	Abbekås	Skurup	1264		88	708	807		91	729	805		3	21
3304	Allerum	Helsingborg	1283		78	628	806		78	716	919		0	88				
3308	Alstad	Trelleborg	1287	1	23	252	1 089		23	237	1 024		0	-15				
3312	Anderslöv	Trelleborg	1287	1	96	1 680	1 744		103	1 808	1 761		6	128				
3316	Annelöv	Landskrona	1282	1	33	341	1 047		33	380	1 159		0	39				
3320	Arild	Höganäs	1284	1	145	537	371		145	522	359		1	-15				
2800	Arkelstorp	Kristianstad	1290	1	108	772	717		108	768	714		0	-4				
3328	Asmundtorp	Landskrona	1282	1	96	1 554	1 620		100	1 562	1 560		4	8				
2804	Ballingslöv	Hässleholm	1293		58	321	552		58	310	533		0	-11				
2808	Balsby	Kristianstad	1290		39	407	1 041		39	430	1 099		0	23				
3332	Bara	Svedala	1263	1	155	3 270	2 115		164	3 444	2 101		9	174				
3336	Barsebäck	Kävlinge	1261	1	44	507	1 147		44	524	1 185		0	17				
3337	Barsebäckshamn	Kävlinge	1261		38	401	1 054		38	438	1 151		0	37				
3338	Beddingestrand	Trelleborg	1287		100	644	644		101	678	672		1	34				
2814	Bergströmshusen 	Staffanstorp	1230		 	 	 		13	209	1 581		 	 				
3340	Billeberga	Svalöv	1214	1	106	948	898		106	987	930		1	39				
3344	Billesholm	Bjuv	1260	1	290	2 794	962		291	2 910	1 001		0	116				
3348	Billinge	Eslöv	1285		59	444	753		59	415	704		0	-29				
3352	Bjuv	Bjuv	1260	1	528	6 348	1 203		544	6 832	1 255		16	484				
2816	Bjärnum	Hässleholm	1293		360	2 643	734		364	2 674	735		3	31				
3356	Bjärred	Lomma	1262	1	441	8 663	1 962		479	9 542	1 992		38	879				
3360	Bjärsjölagård	Sjöbo	1265	1	52	312	597		52	324	620		0	12				
3364	Blentarp	Sjöbo	1265	1	114	1 144	1 003		121	1 216	1 003		7	72				
2820	Borrby	Simrishamn	1291		87	947	1 093		88	930	1 055		1	-17				
2824	Brantevik	Simrishamn	1291		68	451	660		69	409	593		1	-42				
2828	Broby	Östra Göinge	1256	1	368	2 931	795		368	2 920	792		0	-11				
2832	Bromölla	Bromölla	1272	1	545	7 428	1 364		558	7 595	1 362		13	167				
2836	Brösarp	Tomelilla	1270		80	700	870		82	680	827		2	-20				
3372	Bunkeflostrand	Malmö	1280	1	287	6 906	2 410		363	10 386	2 863		76	3 480				
3374	Burlövs egnahem	Burlöv	1231		21	523	2 544		21	554	2 695		0	31				
3376	Bårslöv	Helsingborg	1283	1	118	2 686	2 270		120	2 682	2 233		2	-4				
2840	Båstad	Båstad	1278	1	624	4 793	768		627	4 961	792		3	168				
2844	Bäckaskog	Kristianstad	1290		38	308	810		38	293	771		0	-15				
3380	Dalby	Lund	1281	1	319	5 517	1 730		329	5 708	1 733		10	191				
2848	Degeberga	Kristianstad	1290	1	174	1 305	749		175	1 291	739		1	-14				
3384	Domsten	Helsingborg	1283		40	566	1 407		42	617	1 472		2	51				
3388	Dösjebro	Kävlinge	1261		57	752	1 317		57	858	1 503		0	106				
3392	Ekeby	Bjuv	1260	1	299	3 054	1 021		303	3 230	1 064		4	176				
2856	Eket	Örkelljunga	1257		73	448	616		75	409	549		2	-39				
2860	Emmaljunga	Hässleholm	1293		84	291	347		87	262	303		3	-29				
3396	Eslöv	Eslöv	1285		893	16 551	1 853		914	17 748	1 942		21	1 197				
2864	Everöd	Kristianstad	1290	1	124	855	688		124	885	712		0	30				
2868	Finja	Hässleholm	1293		75	553	741		76	535	706		1	-18				
2872	Fjälkinge	Kristianstad	1290	1	135	1 639	1 216		135	1 690	1 254		0	51				
3400	Flyinge	Eslöv	1285		77	979	1 265		77	994	1 284		0	15				
3402	Flädie	Lomma	1262	1	20	230	1 167		20	251	1 236		1	21				
3408	Furulund	Kävlinge	1261	1	275	3 891	1 415		280	4 180	1 495		5	289				
